CustomerID,Recency,Frequency,Monetary,r_seg,f_seg,m_seg,RFMScore
17714,320,1,153.0,4,4,4,444
15297,10,4,635.04,1,2,3,123
14023,7,2,584.07,1,3,3,133
15489,22,4,1090.03,2,2,2,222
15423,38,1,43.5,2,4,4,244
14885,131,1,765.32,3,4,2,342
17914,3,1,336.43,1,4,3,143
13223,200,2,163.2,4,3,4,434
17309,95,1,82.75,3,4,4,344
12720,2,29,5713.28,1,1,1,111
15969,2,4,582.9,1,2,3,123
17820,191,2,-24.05,4,3,4,434
15291,25,20,4596.51,2,1,1,211
15389,172,1,500.0,4,4,3,443
16961,116,1,234.17,3,4,4,344
17262,52,5,1253.36,3,2,2,322
16759,7,4,772.84,1,2,2,122
13600,312,1,219.52,4,4,4,444
13334,82,3,3536.82,3,3,1,331
14636,36,2,609.85,2,3,3,233
15019,266,1,266.0,4,4,4,444
14633,266,1,344.9,4,4,3,443
16812,360,1,479.35,4,4,3,443
15683,117,1,193.75,3,4,4,344
14262,8,8,2618.23,1,1,1,111
13727,28,2,333.48,2,3,3,233
15681,18,6,946.36,2,1,2,212
13708,271,1,296.88,4,4,3,443
15839,25,5,1020.74,2,2,2,222
15657,22,1,30.0,2,4,4,244
13484,241,1,313.8,4,4,3,443
17289,31,4,936.16,2,2,2,222
14185,331,1,197.65,4,4,4,444
17235,25,2,550.06,2,3,3,233
13618,173,1,177.34,4,4,4,444
15467,9,4,511.88,1,2,3,123
15513,31,22,14520.08,2,1,1,211
18226,38,14,5192.1,2,1,1,211
16308,37,4,2560.0,2,2,1,221
17115,8,5,806.9,1,2,2,122
13149,14,4,1676.06,1,2,1,121
13647,9,5,1670.22,1,2,1,121
16730,52,4,702.79,3,2,2,322
18010,256,1,174.8,4,4,4,444
13888,119,2,605.63,3,3,3,333
14480,11,1,279.05,1,4,4,144
15288,43,5,2306.52,2,2,1,221
15993,8,10,2756.82,1,1,1,111
16520,186,4,1036.62,4,2,2,422
17290,3,2,525.24,1,3,3,133
14212,89,1,1070.48,3,4,2,342
16066,16,5,1521.87,1,2,2,122
17553,129,1,1487.6,3,4,2,342
15706,59,7,1001.81,3,1,2,312
15032,256,5,4464.1,4,2,1,421
14784,26,2,289.99,2,3,4,234
14397,0,23,2556.68,1,1,1,111
14765,29,3,254.11,2,3,4,234
17218,4,10,1960.72,1,1,1,111
12394,63,2,1272.48,3,3,2,332
13588,15,13,2445.12,1,1,1,111
13502,16,3,292.0,1,3,4,134
13697,38,1,151.3,2,4,4,244
16579,365,1,-30.6,4,4,4,444
12856,7,8,2162.68,1,1,1,111
17802,82,4,1251.84,3,2,2,322
16109,218,2,611.88,4,3,3,433
16412,53,1,151.83,3,4,4,344
17925,372,1,244.08,4,4,4,444
12707,291,1,603.42,4,4,3,443
15025,33,1,377.01,2,4,3,243
12902,264,1,138.68,4,4,4,444
12923,64,1,176.97,3,4,4,344
17449,2,8,2504.86,1,1,1,111
16337,36,1,151.05,2,4,4,244
13338,154,3,431.82,4,3,3,433
15065,37,6,3135.98,2,1,1,211
17633,31,6,1242.34,2,1,2,212
12492,63,2,263.21,3,3,4,334
13001,4,15,9797.92,1,1,1,111
15734,114,2,1339.45,3,3,2,332
15732,212,2,294.12,4,3,3,433
13929,169,3,802.85,4,3,2,432
16440,7,5,3640.67,1,2,1,121
14171,98,1,363.79,3,4,3,343
15372,137,1,2007.4,3,4,1,341
16808,99,2,288.42,3,3,4,334
17724,57,4,995.65,3,2,2,322
15608,28,4,1093.68,2,2,2,222
12398,45,1,1635.66,2,4,1,241
15847,38,2,389.27,2,3,3,233
12397,35,2,2409.9,2,3,1,231
15975,84,1,371.01,3,4,3,343
14489,207,1,463.38,4,4,3,443
15412,171,1,190.53,4,4,4,444
16620,3,2,178.96,1,3,4,134
14572,3,10,2803.69,1,1,1,111
16607,17,16,3038.67,2,1,1,211
14390,10,13,4592.47,1,1,1,111
16156,8,13,3024.62,1,1,1,111
13171,8,5,426.81,1,2,3,123
17248,120,1,318.65,3,4,3,343
14371,295,1,100.5,4,4,4,444
12684,7,7,2283.63,1,1,1,111
17228,15,8,1906.09,1,1,1,111
15822,3,2,885.47,1,3,2,132
17734,53,3,700.63,3,3,2,332
12814,101,1,125.92,3,4,4,344
13986,17,1,320.46,2,4,3,243
12672,329,1,225.9,4,4,4,444
17831,33,1,35.4,2,4,4,244
17514,128,1,208.65,3,4,4,344
16642,4,3,679.83,1,3,2,132
17684,43,1,239.41,2,4,4,244
13937,169,1,158.85,4,4,4,444
13185,267,1,71.4,4,4,4,444
15385,40,1,316.88,2,4,3,243
14459,155,1,1837.92,4,4,1,441
15571,11,4,650.43,1,2,2,122
17511,2,46,88125.38,1,1,1,111
14412,35,3,761.33,2,3,2,232
13631,99,12,3021.77,3,1,1,311
17856,1,6,1393.79,1,1,2,112
14298,3,45,50862.44,1,1,1,111
17364,0,12,4455.73,1,1,1,111
15122,85,6,1612.13,3,1,1,311
17520,53,1,546.81,3,4,3,343
13425,108,3,1624.21,3,3,1,331
17835,2,3,350.64,1,3,3,133
16207,25,1,394.38,2,4,3,243
14119,354,1,-19.9,4,4,4,444
18126,60,1,206.83,3,4,4,344
15121,50,2,457.72,2,3,3,233
13043,253,2,471.57,4,3,3,433
15088,21,3,1140.27,2,3,2,232
16848,52,1,281.42,3,4,4,344
17929,11,5,834.5,1,2,2,122
15663,106,1,138.14,3,4,4,344
12953,9,1,329.85,1,4,3,143
15677,49,1,657.23,2,4,2,242
14908,74,1,277.8,3,4,4,344
13436,1,1,196.89,1,4,4,144
15773,5,1,635.68,1,4,3,143
15510,330,1,250.0,4,4,4,444
16583,373,1,233.45,4,4,4,444
15222,318,1,585.0,4,4,3,443
14562,3,22,4709.22,1,1,1,111
15692,28,1,191.04,2,4,4,244
14368,319,1,155.0,4,4,4,444
12610,22,7,2057.99,2,1,1,211
15810,78,7,1145.43,3,1,2,312
13901,72,5,2867.2,3,2,1,321
16321,72,7,230.7,3,1,4,314
13035,57,3,886.63,3,3,2,332
17288,9,7,1419.73,1,1,2,112
14498,42,5,1957.32,2,2,1,221
18082,25,1,703.37,2,4,2,242
14798,52,3,173.74,3,3,4,334
13666,60,3,84.65,3,3,4,334
15181,66,5,680.28,3,2,2,322
18022,35,1,668.11,2,4,2,242
14446,0,4,1039.58,1,2,2,122
18179,9,6,1793.17,1,1,1,111
18277,58,2,97.63,3,3,4,334
14569,1,1,227.39,1,4,4,144
13131,23,4,1039.3,2,2,2,222
14485,38,1,165.75,2,4,4,244
15886,60,1,181.09,3,4,4,344
12497,81,1,1043.1,3,4,2,342
17512,28,11,2920.04,2,1,1,211
18225,3,17,5361.02,1,1,1,111
16205,30,4,761.38,2,2,2,222
18231,192,6,2066.17,4,1,1,411
12454,53,2,0.0,3,3,4,334
14078,101,6,1049.37,3,1,2,312
16659,189,1,39.12,4,4,4,444
16485,77,1,363.65,3,4,3,343
15945,365,1,181.0,4,4,4,444
15699,17,1,309.65,2,4,3,243
15994,54,1,427.07,3,4,3,343
13253,156,2,1030.4,4,3,2,432
14184,66,1,452.89,3,4,3,343
17247,15,1,282.19,1,4,4,144
17640,86,1,621.66,3,4,3,343
15136,2,5,1282.45,1,2,2,122
17408,163,1,32.65,4,4,4,444
17356,311,1,178.22,4,4,4,444
15609,182,2,270.03,4,3,4,434
12784,9,2,574.42,1,3,3,133
18164,31,2,394.7,2,3,3,233
16359,7,12,1460.37,1,1,2,112
17659,3,14,2954.75,1,1,1,111
13058,24,3,271.4,2,3,4,234
13831,16,6,2202.99,1,1,1,111
14270,331,1,492.65,4,4,3,443
12876,57,2,2218.02,3,3,1,331
17110,165,1,163.3,4,4,4,444
17601,239,1,116.01,4,4,4,444
16468,74,1,74.9,3,4,4,344
13246,18,7,1922.1,2,1,1,211
12938,25,1,114.14,2,4,4,244
16260,50,1,1035.45,2,4,2,242
13953,7,7,3515.68,1,1,1,111
15739,66,1,449.12,3,4,3,343
13848,92,3,1255.0,3,3,2,332
14321,10,5,1530.75,1,2,2,122
13918,49,2,1212.84,2,3,2,232
13865,58,4,501.56,3,2,3,323
16423,24,1,346.12,2,4,3,243
13079,4,5,220.1,1,2,4,124
14175,51,7,3108.06,3,1,1,311
14959,59,5,684.97,3,2,2,322
16374,66,2,473.03,3,3,3,333
12739,78,2,1013.04,3,3,2,332
18263,23,4,1211.08,2,2,2,222
15492,28,2,659.46,2,3,2,232
13196,11,4,1797.78,1,2,1,121
13336,77,1,795.12,3,4,2,342
12551,357,1,168.0,4,4,4,444
15523,84,1,412.01,3,4,3,343
13358,268,1,439.03,4,4,3,443
13790,4,1,348.8,1,4,3,143
13816,23,4,555.04,2,2,3,223
17054,28,6,1353.83,2,1,2,212
16365,17,9,1540.42,2,1,2,212
13777,0,41,25748.35,1,1,1,111
14223,92,4,975.23,3,2,2,322
14286,23,5,4595.81,2,2,1,221
12844,29,2,325.96,2,3,3,233
13822,5,2,632.0,1,3,3,133
18061,21,10,2119.41,2,1,1,211
15195,2,1,3861.0,1,4,1,141
17668,1,2,347.75,1,3,3,133
16551,95,3,922.12,3,3,2,332
12789,65,1,91.85,3,4,4,344
15551,36,1,436.06,2,4,3,243
16152,268,1,1829.04,4,4,1,441
17303,361,1,250.04,4,4,4,444
12748,0,224,29072.1,1,1,1,111
12674,11,7,1919.31,1,1,1,111
13769,2,16,2771.87,1,1,1,111
17540,8,3,570.4,1,3,3,133
15805,23,20,5452.17,2,1,1,211
13174,16,3,2817.03,1,3,1,131
14995,38,2,233.23,2,3,4,234
16708,45,1,656.63,2,4,2,242
17372,40,8,1342.68,2,1,2,212
12646,4,2,1346.97,1,3,2,132
16951,123,4,1262.75,3,2,2,322
15830,29,2,547.7,2,3,3,233
13762,204,2,0.0,4,3,4,434
14920,212,2,977.77,4,3,2,432
17134,106,2,425.0,3,3,3,333
15320,44,1,267.13,2,4,4,244
13787,75,2,309.04,3,3,3,333
15335,53,1,173.97,3,4,4,344
14491,175,2,340.93,4,3,3,433
15052,319,1,215.78,4,4,4,444
17340,9,16,11891.18,1,1,1,111
14515,17,6,2102.09,2,1,1,211
17897,172,4,541.1,4,2,3,423
15867,5,16,3797.79,1,1,1,111
17651,11,14,3886.67,1,1,1,111
15749,235,4,21535.9,4,2,1,421
14916,70,5,1264.84,3,2,2,322
15611,9,15,1568.39,1,1,2,112
18270,38,3,238.95,2,3,4,234
12843,65,9,1680.76,3,1,1,311
14544,24,2,2024.45,2,3,1,231
14934,72,3,1888.84,3,3,1,331
16555,35,2,285.89,2,3,4,234
15417,85,1,508.8,3,4,3,343
16906,81,4,579.77,3,2,3,323
16737,53,1,417.6,3,4,3,343
12816,95,2,572.2,3,3,3,333
13866,74,1,145.67,3,4,4,344
12847,22,1,871.54,2,4,2,242
12872,326,2,599.97,4,3,3,433
15299,67,11,3787.09,3,1,1,311
14755,9,12,4965.38,1,1,1,111
15500,8,4,1131.56,1,2,2,122
16919,156,11,2596.45,4,1,1,411
14976,57,8,765.86,3,1,2,312
17425,19,2,759.17,2,3,2,232
17411,12,4,748.94,1,2,2,122
17351,36,3,587.15,2,3,3,233
15493,32,7,1967.25,2,1,1,211
15036,72,3,465.55,3,3,3,333
17188,11,9,2275.58,1,1,1,111
12811,260,3,514.85,4,3,3,433
17368,23,9,1349.52,2,1,2,212
14609,72,4,601.56,3,2,3,323
14019,46,4,1398.96,2,2,2,222
17144,1,2,984.57,1,3,2,132
17480,73,2,506.51,3,3,3,333
17227,18,6,939.32,2,1,2,212
14109,23,2,80.2,2,3,4,234
16625,274,1,333.08,4,4,3,443
16451,87,1,266.97,3,4,4,344
17403,36,1,281.62,2,4,4,244
15802,142,3,-451.42,3,3,4,334
13245,50,1,430.5,2,4,3,243
16586,248,1,463.95,4,4,3,443
15351,12,10,1862.14,1,1,1,111
17940,49,14,1983.58,2,1,1,211
16660,16,5,810.45,1,2,2,122
12764,316,1,1693.88,4,4,1,441
16875,64,9,2023.47,3,1,1,311
17716,22,12,5505.79,2,1,1,211
14224,110,4,1050.12,3,2,2,322
16915,9,6,621.68,1,1,3,113
12669,150,4,1607.73,4,2,2,422
16830,38,1,325.91,2,4,3,243
13984,26,6,488.03,2,1,3,213
12734,352,1,110.4,4,4,4,444
12380,21,5,2720.56,2,2,1,221
13572,205,1,1384.25,4,4,2,442
18127,19,3,348.73,2,3,3,233
13693,325,2,-32.0,4,3,4,434
14029,63,2,467.66,3,3,3,333
13877,86,1,117.24,3,4,4,344
15361,361,1,418.92,4,4,3,443
13272,31,2,276.56,2,3,4,234
15610,51,1,112.46,3,4,4,344
13570,243,1,239.49,4,4,4,444
13018,16,29,7272.75,1,1,1,111
13492,136,3,1269.84,3,3,2,332
14667,10,27,9231.2,1,1,1,111
12557,16,5,11990.96,1,2,1,121
13476,178,4,1092.77,4,2,2,422
17451,1,10,1648.95,1,1,1,111
13141,84,6,2385.8,3,1,1,311
15552,217,1,90.12,4,4,4,444
17537,29,2,897.62,2,3,2,232
14352,157,4,1078.96,4,2,2,422
12517,28,6,2464.89,2,1,1,211
13854,8,29,8025.02,1,1,1,111
16198,75,1,400.68,3,4,3,343
16182,72,4,6617.65,3,2,1,321
13926,23,1,223.85,2,4,4,244
13933,109,2,608.79,3,3,3,333
14740,191,4,1423.21,4,2,2,422
16914,36,1,208.46,2,4,4,244
12510,142,2,982.57,3,3,2,332
18056,288,1,363.65,4,4,3,443
14953,25,1,289.82,2,4,4,244
17237,11,2,314.69,1,3,3,133
14549,311,1,289.24,4,4,4,444
12769,238,1,1143.6,4,4,2,442
12976,211,1,738.6,4,4,2,442
14552,151,1,165.07,4,4,4,444
17735,2,19,13110.02,1,1,1,111
12426,194,1,582.73,4,4,3,443
15932,4,11,2461.85,1,1,1,111
16679,366,1,129.75,4,4,4,444
15708,40,11,3329.72,2,1,1,211
17371,17,3,423.89,2,3,3,233
12753,3,11,21024.01,1,1,1,111
13924,1,11,1682.08,1,1,1,111
15838,11,21,33350.76,1,1,1,111
14114,273,2,386.53,4,3,3,433
14595,19,6,1740.6,2,1,1,211
13162,122,5,1644.99,3,2,1,321
12781,21,5,707.72,2,2,2,222
16112,143,4,195.74,3,2,4,324
13548,96,2,682.41,3,3,2,332
14886,252,1,364.8,4,4,3,443
13033,357,1,190.55,4,4,4,444
12618,21,1,177.31,2,4,4,244
14756,15,1,738.96,1,4,2,142
13072,266,1,177.15,4,4,4,444
17654,277,1,117.55,4,4,4,444
14460,110,4,383.34,3,2,3,323
14626,8,7,2757.07,1,1,1,111
15182,154,2,622.85,4,3,3,433
13184,14,12,1648.79,1,1,1,111
14093,12,1,442.85,1,4,3,143
14005,9,5,2874.72,1,2,1,121
14805,15,4,554.65,1,2,3,123
15442,248,1,594.0,4,4,3,443
13310,8,6,1083.63,1,1,2,112
15729,198,2,62.0,4,3,4,434
16256,257,2,732.63,4,3,2,432
15712,9,5,1072.36,1,2,2,122
17311,78,2,1384.85,3,3,2,332
18276,21,3,323.36,2,3,3,233
15776,133,1,241.62,3,4,4,344
12792,256,1,400.54,4,4,3,443
15428,15,1,93.78,1,4,4,144
17181,57,2,239.92,3,3,4,334
18185,249,1,304.25,4,4,3,443
16978,77,1,344.33,3,4,3,343
13962,21,2,169.55,2,3,4,234
13522,30,1,125.8,2,4,4,244
16356,197,4,210.32,4,2,4,424
13270,366,1,590.0,4,4,3,443
18203,157,1,160.42,4,4,4,444
13013,1,15,4786.99,1,1,1,111
14502,19,14,2351.02,2,1,1,211
16712,9,11,3645.43,1,1,1,111
13592,35,4,247.96,2,2,4,224
15550,4,4,575.63,1,2,3,123
16705,0,29,13946.13,1,1,1,111
15759,218,3,253.04,4,3,4,434
13437,14,7,3408.06,1,1,1,111
12990,31,3,409.5,2,3,3,233
16409,36,5,2028.88,2,2,1,221
17426,4,7,5022.26,1,1,1,111
17979,35,5,737.81,2,2,2,222
18196,95,2,689.13,3,3,2,332
14356,60,4,666.94,3,2,2,322
17442,29,10,2210.26,2,1,1,211
16212,19,3,681.19,2,3,2,232
16739,172,2,312.55,4,3,3,433
12977,156,1,39.24,4,4,4,444
14400,141,2,559.7,3,3,3,333
18287,42,3,1837.28,2,3,1,231
17649,134,2,861.74,3,3,2,332
15045,151,3,633.66,4,3,3,433
15556,24,1,279.77,2,4,4,244
13142,19,1,307.09,2,4,3,243
17877,170,1,237.61,4,4,4,444
12681,14,27,13677.59,1,1,1,111
17880,364,1,458.92,4,4,3,443
12718,71,1,238.25,3,4,4,344
16037,269,3,855.02,4,3,2,432
13266,11,19,3717.67,1,1,1,111
17920,4,17,4204.1,1,1,1,111
14312,46,6,1611.59,2,1,2,212
14267,150,7,1279.09,4,1,2,412
18069,26,7,2021.82,2,1,1,211
16454,44,3,-8.15,2,3,4,234
18230,9,10,2716.6,1,1,1,111
16293,8,12,2236.74,1,1,1,111
14758,144,4,1484.06,4,2,2,422
12642,25,3,1013.26,2,3,2,232
17354,50,1,1393.06,2,4,2,242
13294,189,2,873.74,4,3,2,432
13532,33,1,210.31,2,4,4,244
13747,373,1,79.6,4,4,4,444
14176,297,5,574.0,4,2,3,423
13503,71,1,216.85,3,4,4,344
13385,329,1,534.57,4,4,3,443
16752,372,1,207.5,4,4,4,444
15341,80,1,2020.52,3,4,1,341
17597,213,1,2044.37,4,4,1,441
17795,179,2,350.39,4,3,3,433
12455,73,6,2466.86,3,1,1,311
16866,140,3,207.74,3,3,4,334
13212,9,4,780.58,1,2,2,122
13950,11,5,728.56,1,2,2,122
14772,112,1,139.26,3,4,4,344
14560,7,24,2174.18,1,1,1,111
15782,9,4,2593.94,1,2,1,121
18210,1,6,2621.38,1,1,1,111
13692,24,5,1466.87,2,2,2,222
16686,47,9,3043.48,2,1,1,211
13167,18,4,791.33,2,2,2,222
18281,180,1,80.82,4,4,4,444
13055,64,4,1201.96,3,2,2,322
18119,367,1,181.12,4,4,4,444
18138,295,1,152.65,4,4,4,444
17997,74,12,1511.3,3,1,2,312
14857,59,3,1165.65,3,3,2,332
16989,7,6,1133.25,1,1,2,112
18204,71,4,1979.3,3,2,1,321
16940,52,3,3049.88,3,3,1,331
13211,10,3,1197.42,1,3,2,132
15437,262,1,200.16,4,4,4,444
15678,52,1,352.7,3,4,3,343
16841,36,7,1774.62,2,1,1,211
13764,70,3,1521.76,3,3,2,332
14849,21,28,7904.28,2,1,1,211
15687,8,11,2981.5,1,1,1,111
16654,141,5,594.97,3,2,3,323
17695,131,2,765.34,3,3,2,332
14309,8,10,2319.68,1,1,1,111
13593,108,6,1990.28,3,1,1,311
16618,31,6,2630.64,2,1,1,211
15981,24,8,3408.48,2,1,1,211
16983,12,8,1920.2,1,1,1,111
14710,14,4,606.13,1,2,3,123
17827,5,5,1995.46,1,2,1,121
15016,172,1,170.04,4,4,4,444
17490,0,11,1926.88,1,1,1,111
16855,23,2,328.4,2,3,3,233
12403,49,2,409.7,2,3,3,233
15799,75,3,884.14,3,3,2,332
16546,290,3,-95.93,4,3,4,434
13332,14,1,350.9,1,4,3,143
15211,60,2,894.41,3,3,2,332
16616,15,2,500.42,1,3,3,133
14218,42,1,169.48,2,4,4,244
16248,61,1,152.94,3,4,4,344
13227,201,1,257.7,4,4,4,444
12794,53,2,860.41,3,3,2,332
17481,3,5,1249.34,1,2,2,122
13448,16,10,3465.67,1,1,1,111
12939,64,8,11581.8,3,1,1,311
15507,171,1,492.36,4,4,3,443
12668,7,6,3743.18,1,1,1,111
13165,46,2,1021.48,2,3,2,232
16249,52,5,1800.07,3,2,1,321
17590,2,3,1479.22,1,3,2,132
13410,8,7,988.91,1,1,2,112
15951,1,3,669.57,1,3,2,132
18142,151,4,1014.9,4,2,2,422
13323,3,5,787.85,1,2,2,122
13352,7,2,389.28,1,3,3,133
15525,2,4,811.02,1,2,2,122
17349,179,1,110.75,4,4,4,444
14910,2,7,389.86,1,1,3,113
13744,95,2,1156.36,3,3,2,332
13649,256,2,346.6,4,3,3,433
14199,218,1,185.4,4,4,4,444
17387,19,2,784.11,2,3,2,232
13068,10,2,344.0,1,3,3,133
17298,101,2,498.42,3,3,3,333
16471,274,1,223.95,4,4,4,444
17942,7,1,77.5,1,4,4,144
16135,262,1,517.55,4,4,3,443
14820,21,4,507.29,2,2,3,223
17306,10,21,8600.73,1,1,1,111
13846,24,4,847.61,2,2,2,222
16482,15,1,220.62,1,4,4,144
12657,11,5,1152.06,1,2,2,122
17050,96,6,3228.84,3,1,1,311
17905,71,4,800.24,3,2,2,322
15754,50,4,455.67,2,2,3,223
17348,14,5,1159.52,1,2,2,122
16225,44,5,1096.32,2,2,2,222
12458,71,2,947.4,3,3,2,332
15675,81,3,323.69,3,3,3,333
17256,107,2,240.0,3,3,4,334
13673,18,2,396.92,2,3,3,233
13263,1,35,7454.07,1,1,1,111
13209,30,11,5820.16,2,1,1,211
12427,11,5,708.37,1,2,2,122
16556,66,7,3313.79,3,1,1,311
13309,7,5,1456.79,1,2,2,122
15545,54,2,292.72,3,3,4,334
14868,3,9,2939.64,1,1,1,111
13534,2,43,5613.08,1,1,1,111
17644,1,17,2768.98,1,1,1,111
17194,273,2,262.62,4,3,4,434
13421,40,3,1848.98,2,3,1,231
17418,42,2,463.46,2,3,3,233
12501,315,2,2089.68,4,3,1,431
16877,12,6,853.72,1,1,2,112
17921,64,4,826.52,3,2,2,322
18176,353,2,448.65,4,3,3,433
15625,100,8,1504.56,3,1,2,312
17234,182,1,149.89,4,4,4,444
15872,14,2,360.93,1,3,3,133
12721,31,7,2628.98,2,1,1,211
15641,105,4,1887.2,3,2,1,321
16276,176,1,810.6,4,4,2,442
17030,63,1,146.87,3,4,4,344
12623,276,1,305.1,4,4,3,443
14215,11,7,1777.92,1,1,1,111
17612,53,10,1992.76,3,1,1,311
16342,75,4,322.41,3,2,3,323
12483,17,13,2327.13,2,1,1,211
14421,57,2,813.11,3,3,2,332
16456,99,5,2158.37,3,2,1,321
16836,39,2,251.87,2,3,4,234
15109,240,2,463.75,4,3,3,433
14745,112,6,1167.16,3,1,2,312
18017,81,3,523.0,3,3,3,333
14924,245,1,310.05,4,4,3,443
14957,253,1,58.49,4,4,4,444
16330,17,4,242.21,2,2,4,224
14081,267,4,904.67,4,2,2,422
15450,30,1,429.84,2,4,3,243
14301,107,2,632.04,3,3,3,333
17376,70,2,203.2,3,3,4,334
17037,78,2,1253.22,3,3,2,332
18095,312,2,580.05,4,3,3,433
16535,5,1,593.75,1,4,3,143
12930,78,4,409.9,3,2,3,323
17065,143,1,-112.35,3,4,4,344
17082,33,2,2003.85,2,3,1,231
13402,127,2,621.23,3,3,3,333
17217,234,1,113.5,4,4,4,444
13002,318,1,120.95,4,4,4,444
16193,236,1,314.45,4,4,3,443
13815,22,5,4014.91,2,2,1,221
15251,9,15,10327.11,1,1,1,111
16782,10,19,2242.25,1,1,1,111
12685,28,6,2863.08,2,1,1,211
17828,8,9,1599.97,1,1,2,112
14639,52,8,2952.34,3,1,1,311
17581,0,31,10736.11,1,1,1,111
17422,16,10,1853.13,1,1,1,111
12405,148,1,1710.39,4,4,1,441
16157,15,4,644.24,1,2,3,123
17975,15,14,4393.61,1,1,1,111
13376,99,3,1019.76,3,3,2,332
17229,96,2,318.76,3,3,3,333
16484,173,3,379.4,4,3,3,433
14731,47,3,380.02,2,3,3,233
13506,312,3,452.82,4,3,3,433
13411,107,1,213.55,3,4,4,344
13176,46,1,492.84,2,4,3,243
14664,19,2,637.89,2,3,3,233
14277,15,4,3957.0,1,2,1,121
14002,134,2,529.73,3,3,3,333
13849,51,2,1537.95,3,3,2,332
14727,274,1,268.58,4,4,4,444
13434,74,2,534.24,3,3,3,333
18233,325,1,440.0,4,4,3,443
14288,212,2,413.85,4,3,3,433
18154,3,2,399.19,1,3,3,133
13006,56,1,81.57,3,4,4,344
14840,267,1,62.85,4,4,4,444
16897,299,3,213.03,4,3,4,434
12851,96,1,135.18,3,4,4,344
12643,128,6,3344.64,3,1,1,311
15134,14,8,1387.99,1,1,2,112
16945,21,19,4345.5,2,1,1,211
12883,24,4,703.47,2,2,2,222
18135,29,5,681.91,2,2,2,222
14256,254,3,935.06,4,3,2,432
17360,17,3,585.79,2,3,3,233
17212,253,1,226.85,4,4,4,444
14795,166,1,131.45,4,4,4,444
13325,81,1,675.3,3,4,2,342
16448,198,1,188.89,4,4,4,444
14816,197,1,271.85,4,4,4,444
13359,59,2,431.26,3,3,3,333
14962,270,1,126.7,4,4,4,444
14966,14,1,191.32,1,4,4,144
12514,267,1,1017.68,4,4,2,442
14142,373,1,311.81,4,4,3,443
14046,284,1,154.99,4,4,4,444
13989,65,2,1266.08,3,3,2,332
12683,4,20,8221.09,1,1,1,111
15281,58,12,2239.95,3,1,1,311
14047,8,7,1290.01,1,1,2,112
15804,0,19,3848.55,1,1,1,111
12594,37,11,3320.22,2,1,1,211
17472,191,3,710.29,4,3,2,432
17858,5,12,5155.66,1,1,1,111
14577,12,4,859.71,1,2,2,122
14487,26,7,1183.58,2,1,2,212
14340,218,1,134.7,4,4,4,444
14138,1,2,982.38,1,3,2,132
17460,78,8,452.63,3,1,3,313
16768,47,5,458.04,2,2,3,223
12752,81,1,4366.78,3,4,1,341
12588,39,1,214.9,2,4,4,244
15411,26,5,1346.38,2,2,2,222
17838,26,6,2312.7,2,1,1,211
13495,7,6,1990.12,1,1,1,111
16110,45,3,1337.48,2,3,2,232
13278,40,1,542.73,2,4,3,243
17102,261,1,25.5,4,4,4,444
17498,75,1,272.22,3,4,4,344
15863,25,2,68.84,2,3,4,234
16447,135,1,259.01,3,4,4,344
16422,17,75,33805.69,2,1,1,211
17416,29,9,6838.34,2,1,1,211
12878,18,3,841.64,2,3,2,232
12507,134,4,1258.06,3,2,2,322
12647,22,13,3669.92,2,1,1,211
15605,36,5,1198.23,2,2,2,222
14696,4,9,2070.97,1,1,1,111
12484,32,8,4495.27,2,1,1,211
14178,8,7,1620.93,1,1,1,111
16955,184,5,493.67,4,2,3,423
14087,2,2,181.67,1,3,4,134
15988,19,1,158.03,2,4,4,244
13725,49,11,1809.81,2,1,1,211
16086,59,6,1119.31,3,1,2,312
12952,5,5,1382.84,1,2,2,122
16003,29,5,2735.37,2,2,1,221
16757,318,1,106.83,4,4,4,444
13658,9,7,2421.47,1,1,1,111
12740,63,1,427.6,3,4,3,343
13032,38,3,996.52,2,3,2,232
17002,73,4,1487.78,3,2,2,322
16988,5,1,126.12,1,4,4,144
16281,72,1,2062.06,3,4,1,341
14346,120,2,1021.58,3,3,2,332
15813,207,2,1303.91,4,3,2,432
16982,60,1,384.06,3,4,3,343
14946,14,1,100.9,1,4,4,144
13075,129,1,919.61,3,4,2,342
17954,5,16,2295.37,1,1,1,111
13107,44,5,1524.07,2,2,2,222
17676,4,7,1383.27,1,1,2,112
14179,40,2,719.78,2,3,2,232
14235,10,6,3093.86,1,1,1,111
14985,198,2,296.75,4,3,3,433
15522,32,2,398.84,2,3,3,233
13138,22,6,962.39,2,1,2,212
16873,4,10,7066.31,1,1,1,111
13742,16,14,3102.42,1,1,1,111
14463,98,3,529.62,3,3,3,333
14022,225,1,440.0,4,4,3,443
12658,18,1,686.05,2,4,2,242
14893,9,2,1237.85,1,3,2,132
18114,290,1,220.1,4,4,4,444
12920,17,1,164.23,2,4,4,244
18251,87,1,4314.72,3,4,1,341
17272,42,5,2144.53,2,2,1,221
17707,185,2,152.4,4,3,4,434
17454,192,4,517.53,4,2,3,423
13669,50,2,218.55,2,3,4,234
16380,61,1,1780.59,3,4,1,341
16581,155,2,70.44,4,3,4,434
17569,332,1,344.14,4,4,3,443
17919,88,1,1304.04,3,4,2,342
14576,372,1,35.4,4,4,4,444
17846,85,1,2033.1,3,4,1,341
18122,8,6,1826.21,1,1,1,111
15139,239,2,178.96,4,3,4,434
12886,67,3,1351.09,3,3,2,332
